운영기관,노선,역명,화장실행,출처,원본위도,원본경도,주소,위도,경도,좌표출처,카카오장소
코레일,경의중앙,가좌,2,국가철도공단,,,,37.5687433529646,126.914815128053,카카오,가좌역 경의중앙선
코레일,경의중앙,강매,2,국가철도공단,,,,37.6122904718741,126.84449823065067,카카오,강매역 경의중앙선
코레일,경의중앙,곡산,2,국가철도공단,,,,37.64607886227099,126.80160321314327,카카오,곡산역 경의중앙선
코레일,경의중앙,공덕,2,국가철도공단,,,,37.5445416897534,126.951451177648,카카오,공덕역 5호선
코레일,경의중앙,구리,2,국가철도공단,,,,37.603268938528196,127.14335098072823,카카오,구리역 경의중앙선
코레일,경의중앙,국수,4,국가철도공단,,,,37.5161871164552,127.399309828929,카카오,국수역 경의중앙선
코레일,경의중앙,금릉,2,국가철도공단,,,,37.7513389843704,126.765410119425,카카오,금릉역 경의중앙선
코레일,경의중앙,금촌,2,국가철도공단,,,,37.7662265030421,126.774633255205,카카오,금촌역 경의중앙선
코레일,경의중앙,능곡,2,국가철도공단,,,,37.61898698884321,126.82063426387445,카카오,능곡역 경의중앙선
코레일,경의중앙,덕소,2,국가철도공단,,,,37.5868830491915,127.208883449736,카카오,덕소역
코레일,경의중앙,도농,2,국가철도공단,,,,37.6087726045416,127.161178663222,카카오,도농역 경의중앙선
코레일,경의중앙,도심,2,국가철도공단,,,,37.579639075911,127.222683857886,카카오,도심역 경의중앙선
코레일,경의중앙,디지털미디어시티,2,국가철도공단,,,,37.57601374718818,126.90127778415635,카카오,디지털미디어시티역 6호선
코레일,경의중앙,망우,2,국가철도공단,,,,37.5992960295399,127.092367383432,카카오,망우역 경의중앙선
코레일,경의중앙,문산,2,국가철도공단,,,,37.854626895054,126.787395378931,카카오,문산역 경의중앙선
코레일,경의중앙,백마,2,국가철도공단,,,,37.65853599537713,126.7943339818477,카카오,백마역 경의중앙선
코레일,경의중앙,상봉,4,국가철도공단,,,,37.59690265237782,127.08565745176551,카카오,상봉역
코레일,경의중앙,서강대,2,국가철도공단,,,,37.5521384864879,126.935507621173,카카오,서강대역 경의중앙선
코레일,경의중앙,서빙고,4,국가철도공단,,,,37.519568139395346,126.98841094338457,카카오,서빙고역 경의중앙선
코레일,경의중앙,서울역,2,국가철도공단,,,,37.55332892758497,126.96974961781686,카카오,서울역 공항철도
코레일,경의중앙,수색,2,국가철도공단,,,,37.5808625683358,126.895659474538,카카오,수색역 경의중앙선
코레일,경의중앙,신원,2,국가철도공단,,,,37.5255855578889,127.373091698635,카카오,신원역 경의중앙선
코레일,경의중앙,신촌,2,국가철도공단,,,,37.555198169366435,126.93698075993808,카카오,신촌역 2호선
코레일,경의중앙,아신(아세아연합신학대),2,국가철도공단,,,,37.5139186008078,127.443211499187,카카오,아신역 경의중앙선
코레일,경의중앙,야당,2,국가철도공단,,,,37.712611015679,126.761453983315,카카오,야당역 경의중앙선
코레일,경의중앙,양수,2,국가철도공단,,,,37.5459634283124,127.329138380916,카카오,양수역 경의중앙선
코레일,경의중앙,양원(서울시북부병원),2,국가철도공단,,,,36.963793235074,129.09127875721,카카오,양원역
코레일,경의중앙,양정,2,국가철도공단,,,,37.604027962835566,127.19466908658632,카카오,양정역 경의중앙선
코레일,경의중앙,양평,2,국가철도공단,,,,37.5255796429707,126.886419282885,카카오,양평역 5호선
코레일,경의중앙,오빈,2,국가철도공단,,,,37.5061671737276,127.473661407181,카카오,오빈역 경의중앙선
코레일,경의중앙,왕십리,4,국가철도공단,,,,37.561268363317176,127.03710337610202,카카오,왕십리역 2호선
코레일,경의중앙,용문,2,국가철도공단,,,,37.4826099970057,127.594385099556,카카오,용문역
코레일,경의중앙,운길산,2,국가철도공단,,,,37.5546425431665,127.310231608596,카카오,운길산역 경의중앙선
코레일,경의중앙,운정,2,국가철도공단,,,,37.72560181256856,126.76716330229101,카카오,운정역 경의중앙선
코레일,경의중앙,운천,2,국가철도공단,,,,37.8798512036962,126.769908998666,카카오,운천역 경의중앙선
코레일,경의중앙,원덕(추읍산),2,국가철도공단,,,,37.468781735546,127.546558679899,카카오,원덕역 경의중앙선
코레일,경의중앙,월롱(서영대학교),2,국가철도공단,,,,37.7962146380874,126.792585875504,카카오,월롱역 경의중앙선
코레일,경의중앙,응봉,2,국가철도공단,,,,37.5499526279456,127.034483653629,카카오,응봉역 경의중앙선
코레일,경의중앙,이촌,2,국가철도공단,,,,37.52241291408466,126.97354382085399,카카오,이촌역 경의중앙선
코레일,경의중앙,일산,2,국가철도공단,,,,37.68222907297604,126.7695084298458,카카오,일산역 경의중앙선
코레일,경의중앙,임진강,2,국가철도공단,,,,37.8882750558283,126.747078454706,카카오,임진강역 경의중앙선
코레일,경의중앙,중랑,2,국가철도공단,,,,37.5948425975025,127.075680398461,카카오,중랑역 경의중앙선
코레일,경의중앙,지평,2,국가철도공단,,,,37.4768806832667,127.629671068247,카카오,지평역
코레일,경의중앙,청량리,6,국가철도공단,,,,37.57997010526071,127.04773632414528,카카오,청량리역
코레일,경의중앙,탄현,2,국가철도공단,,,,37.6939889446111,126.761078262576,카카오,탄현역 경의중앙선
코레일,경의중앙,파주(두원대학),2,국가철도공단,,,,37.8153655831005,126.79269130281,카카오,파주역 경의중앙선
코레일,경의중앙,팔당,2,국가철도공단,,,,37.5473594340956,127.243966151989,카카오,팔당역 경의중앙선
코레일,경의중앙,풍산,2,국가철도공단,,,,37.672668497783,126.78608384011483,카카오,풍산역 경의중앙선
코레일,경의중앙,한국항공대,2,국가철도공단,,,,37.6029725988481,126.86832177393612,카카오,한국항공대역 경의중앙선
코레일,경의중앙,한남,2,국가철도공단,,,,37.5294289189437,127.009209110584,카카오,한남역 경의중앙선
코레일,경의중앙,행신,4,국가철도공단,,,,37.61192587335611,126.83413241404135,카카오,행신역
코레일,경의중앙,홍대입구,2,국가철도공단,,,,37.5568707448873,126.923778562273,카카오,홍대입구역 2호선
코레일,경의중앙,효창공원앞,2,국가철도공단,,,,37.5393087503306,126.96139810075,카카오,효창공원앞역 6호선
코레일,경춘,가평(자라섬.남이섬),2,국가철도공단,,,,37.8145200514507,127.51073942455,카카오,가평역 경춘선
코레일,경춘,갈매,2,국가철도공단,,,,37.6340689252244,127.114760741021,카카오,갈매역 경춘선
코레일,경춘,강촌,2,국가철도공단,,,,37.805721704842,127.634151572422,카카오,강촌역 경춘선
코레일,경춘,굴봉산(제이드가든),2,국가철도공단,,,,37.8320661917515,127.557769861431,카카오,굴봉산역 경춘선
코레일,경춘,금곡,2,국가철도공단,,,,37.6373551430559,127.207533674718,카카오,금곡역 경춘선
코레일,경춘,김유정,2,국가철도공단,,,,37.8184490071056,127.714323967766,카카오,김유정역 경춘선
코레일,경춘,남춘천(강원대),2,국가철도공단,,,,37.8640540774308,127.723818912124,카카오,남춘천역
코레일,경춘,대성리,2,국가철도공단,,,,37.6839900741502,127.379706254541,카카오,대성리역 경춘선
코레일,경춘,마석,4,국가철도공단,,,,37.652792215501,127.311686554885,카카오,마석역 경춘선
코레일,경춘,망우,2,국가철도공단,,,,37.5992960295399,127.092367383432,카카오,망우역 경의중앙선
코레일,경춘,백양리(엘리시안강촌),2,국가철도공단,,,,37.8307917497493,127.589324987859,카카오,백양리역 경춘선
코레일,경춘,별내(삼육대학교),2,국가철도공단,,,,37.642067071704496,127.1269691476328,카카오,별내역 경춘선
코레일,경춘,사릉,2,국가철도공단,,,,37.65112427884554,127.17692620365439,카카오,사릉역 경춘선
코레일,경춘,상천(호명호수),2,국가철도공단,,,,37.7701784041516,127.454515681516,카카오,상천역 경춘선
코레일,경춘,신내,2,국가철도공단,,,,37.6124910157349,127.104271439503,카카오,신내역 6호선
코레일,경춘,천마산,2,국가철도공단,,,,37.6592276778117,127.285062700362,카카오,천마산역 경춘선
코레일,경춘,청평,4,국가철도공단,,,,37.7355163992466,127.426622860785,카카오,청평역 경춘선
코레일,경춘,춘천(한림대),2,국가철도공단,,,,37.884512737384,127.716698593345,카카오,춘천역 경춘선
코레일,경춘,퇴계원,2,국가철도공단,,,,37.6482657629059,127.14353713662,카카오,퇴계원역 경춘선
코레일,경춘,평내호평,2,국가철도공단,,,,37.6532138128125,127.244438968688,카카오,평내호평역 경춘선
대구교통공사,1호선,각산,2,국가철도공단,,,,35.86799440106771,128.72424172030216,카카오,각산역 대구1호선
대구교통공사,1호선,교대,2,국가철도공단,,,,35.8506517193906,128.590580870154,카카오,교대역 대구1호선
대구교통공사,1호선,대곡(정부대구청사),2,국가철도공단,,,,35.8095726496598,128.512766290689,카카오,대곡역 대구1호선
대구교통공사,1호선,대구역,2,국가철도공단,,,,35.87085454444516,128.59397506943253,카카오,중앙로역 대구1호선
대구교통공사,1호선,대구한의대병원,2,국가철도공단,,,,35.8716771563369,128.750970436245,카카오,대구한의대병원역 대구1호선
대구교통공사,1호선,대명,2,국가철도공단,,,,35.8393253088268,128.565944864274,카카오,대명역 대구1호선
대구교통공사,1호선,동구청(큰고개),2,국가철도공단,,,,35.8840411124294,128.631936380127,카카오,동구청역 대구1호선
대구교통공사,1호선,동대구역,2,국가철도공단,,,,35.8792215783803,128.629035000544,카카오,동대구역 대경선
대구교통공사,1호선,동촌,2,국가철도공단,,,,35.8860685418711,128.650275999718,카카오,동촌역 대구1호선
대구교통공사,1호선,명덕(2.28민주운동기념회관),2,국가철도공단,,,,35.857826850760546,128.59110945231205,카카오,명덕역 대구1호선
대구교통공사,1호선,반야월,2,국가철도공단,,,,35.86596683682594,128.71360316643197,카카오,반야월역 대구1호선
대구교통공사,1호선,반월당,2,국가철도공단,,,,35.865457605444135,128.59356694578094,카카오,반월당역 대구2호선
대구교통공사,1호선,방촌,2,국가철도공단,,,,35.879640495861686,128.67017529155623,카카오,방촌역 대구1호선
대구교통공사,1호선,부호,2,국가철도공단,,,,35.9002058183569,128.803132220432,카카오,부호역 대구1호선
대구교통공사,1호선,상인,2,국가철도공단,,,,35.8189266589744,128.537763550346,카카오,상인역 대구1호선
대구교통공사,1호선,서부정류장(관문시장),2,국가철도공단,,,,35.8371825987976,128.557190858302,카카오,서부정류장역 대구1호선
대구교통공사,1호선,설화명곡,4,국가철도공단,,,,35.79871751927962,128.48936186250194,카카오,설화명곡역 대구1호선
대구교통공사,1호선,송현,2,국가철도공단,,,,35.8310389735877,128.551723656305,카카오,송현역 대구1호선
대구교통공사,1호선,신기,2,국가철도공단,,,,35.866697748321876,128.7018717008197,카카오,신기역 대구1호선
대구교통공사,1호선,신천(경북대입구),2,국가철도공단,,,,35.8746867238902,128.617860126635,카카오,신천역 대구1호선
대구교통공사,1호선,아양교,2,국가철도공단,,,,35.8872016497293,128.639921198411,카카오,아양교역 대구1호선
대구교통공사,1호선,안심(혁신도시.첨복단지),2,국가철도공단,,,,35.8712130165849,128.733769742803,카카오,안심역 대구1호선
대구교통공사,1호선,안지랑,2,국가철도공단,,,,35.8392307420216,128.573734314089,카카오,안지랑역 대구1호선
대구교통공사,1호선,영대병원,2,국가철도공단,,,,35.8441641859564,128.588073922024,카카오,영대병원역 대구1호선
대구교통공사,1호선,용계,2,국가철도공단,,,,35.8761013615665,128.682019041156,카카오,용계역 대구1호선
대구교통공사,1호선,월배,2,국가철도공단,,,,35.8138797140673,128.523079769978,카카오,진천역 대구1호선
대구교통공사,1호선,월촌,2,국가철도공단,,,,35.8237012191661,128.545472867668,카카오,월촌역 대구1호선
대구교통공사,1호선,율하,2,국가철도공단,,,,35.8698017965623,128.692713541869,카카오,율하역 대구1호선
대구교통공사,1호선,중앙로,4,국가철도공단,,,,35.87085454444516,128.59397506943253,카카오,중앙로역 대구1호선
대구교통공사,1호선,진천,2,국가철도공단,,,,35.8138797140673,128.523079769978,카카오,진천역 대구1호선
대구교통공사,1호선,칠성시장,2,국가철도공단,,,,35.8761010648655,128.605133646666,카카오,칠성시장역 대구1호선
대구교통공사,1호선,하양,2,국가철도공단,,,,35.9094350210376,128.817528503806,카카오,하양역 대구1호선
대구교통공사,1호선,해안,2,국가철도공단,,,,35.883546382084,128.659618182185,카카오,해안역 대구1호선
대구교통공사,1호선,현충로,2,국가철도공단,,,,35.8409494737259,128.581471198973,카카오,현충로역 대구1호선
대구교통공사,1호선,화원,2,국가철도공단,,,,35.8095726496598,128.512766290689,카카오,대곡역 대구1호선
대구교통공사,2호선,감삼,2,국가철도공단,,,,35.85430901539491,128.548124584983,카카오,감삼역 대구2호선
대구교통공사,2호선,강창,2,국가철도공단,,,,35.8530815302455,128.47852956757,카카오,강창역 대구2호선
대구교통공사,2호선,경대병원,2,국가철도공단,,,,35.863145404232455,128.6029028791839,카카오,경대병원역 대구2호선
대구교통공사,2호선,계명대,2,국가철도공단,,,,35.8515182536424,128.491849809882,카카오,계명대역 대구2호선
대구교통공사,2호선,고산,2,국가철도공단,,,,35.8429442127885,128.693244868779,카카오,고산역 대구2호선
대구교통공사,2호선,내당,2,국가철도공단,,,,35.8601228229147,128.564640260301,카카오,내당역 대구2호선
대구교통공사,2호선,다사,2,국가철도공단,,,,35.8648265376596,128.458390514465,카카오,다사역 대구2호선
대구교통공사,2호선,담티(산대.대륜),2,국가철도공단,,,,35.8547807171623,128.653975174296,카카오,담티역 대구2호선
대구교통공사,2호선,대구은행,2,국가철도공단,,,,35.8597628015782,128.61411950785075,카카오,대구은행역 대구2호선
대구교통공사,2호선,대실,2,국가철도공단,,,,35.8576058595846,128.465249990912,카카오,대실역 대구2호선
대구교통공사,2호선,두류,2,국가철도공단,,,,35.8572148462546,128.555687477795,카카오,두류역 대구2호선
대구교통공사,2호선,만촌,2,국가철도공단,,,,35.8588579996533,128.644747980508,카카오,만촌역 대구2호선
대구교통공사,2호선,문양,2,국가철도공단,,,,35.8641579148789,128.437002637504,카카오,문양역 대구2호선
대구교통공사,2호선,반고개,2,국가철도공단,,,,35.8622521621908,128.572719232126,카카오,반고개역 대구2호선
대구교통공사,2호선,반월당,4,국가철도공단,,,,35.865457605444135,128.59356694578094,카카오,반월당역 대구2호선
대구교통공사,2호선,범어,2,국가철도공단,,,,35.859019444441,128.626804891905,카카오,범어역 대구2호선
대구교통공사,2호선,사월,4,국가철도공단,,,,35.83703160646826,128.71530783739777,카카오,사월역 대구2호선
대구교통공사,2호선,성서산업단지,2,국가철도공단,,,,35.8517148505664,128.507000383565,카카오,성서산업단지역 대구2호선
대구교통공사,2호선,수성구청(KBS),2,국가철도공단,,,,35.8588057624788,128.635638667651,카카오,수성구청역 대구2호선
대구교통공사,2호선,수성알파시티(삼성라이온즈파크),4,국가철도공단,,,,35.8429442127885,128.693244868779,카카오,고산역 대구2호선
대구교통공사,2호선,신매,2,국가철도공단,,,,35.8408117112752,128.705125542668,카카오,신매역 대구2호선
대구교통공사,2호선,연호,2,국가철도공단,,,,35.8465875965262,128.67168212651,카카오,연호역 대구2호선
대구교통공사,2호선,영남대,2,국가철도공단,,,,35.8362116642388,128.752763532,카카오,영남대역 대구2호선
대구교통공사,2호선,용산(서부법원.검찰청입구),2,국가철도공단,,,,35.8490710634655,128.528808727588,카카오,용산역 대구2호선
대구교통공사,2호선,이곡,2,국가철도공단,,,,35.85059490342399,128.5157955477842,카카오,이곡역 대구2호선
대구교통공사,2호선,임당,2,국가철도공단,,,,35.83412938415609,128.74084813804066,카카오,임당역 대구2호선
대구교통공사,2호선,정평,4,국가철도공단,,,,35.8340447735875,128.728671269463,카카오,정평역 대구2호선
대구교통공사,2호선,죽전,2,국가철도공단,,,,37.3243773830569,127.107505020642,카카오,죽전역 수인분당선
대구교통공사,2호선,청라언덕,4,국가철도공단,,,,35.864197913328,128.582380299872,카카오,청라언덕역 대구3호선
대구교통공사,3호선,건들바위,2,국가철도공단,,,,35.8553896143222,128.599699303506,카카오,건들바위역 대구3호선
대구교통공사,3호선,공단,2,국가철도공단,,,,35.8919827045671,128.553616577774,카카오,공단역 대구3호선
대구교통공사,3호선,구암,2,국가철도공단,,,,35.9257457718174,128.550345968157,카카오,구암역 대구3호선
대구교통공사,3호선,남산,2,국가철도공단,,,,35.8566969364077,128.583462127899,카카오,남산역 대구3호선
대구교통공사,3호선,달성공원,2,국가철도공단,,,,35.8756894052121,128.582099523544,카카오,달성공원역 대구3호선
대구교통공사,3호선,대봉교,2,국가철도공단,,,,35.855001346752566,128.60637516764342,카카오,대봉교역 대구3호선
대구교통공사,3호선,동천,2,국가철도공단,,,,35.9377101876855,128.556683022262,카카오,동천역 대구3호선
대구교통공사,3호선,만평,2,국가철도공단,,,,35.88983602273649,128.56106304973693,카카오,만평역 대구3호선
대구교통공사,3호선,매천,2,국가철도공단,,,,35.9043687510623,128.545741973708,카카오,매천시장역 대구3호선
대구교통공사,3호선,매천시장,2,국가철도공단,,,,35.9043687510623,128.545741973708,카카오,매천시장역 대구3호선
대구교통공사,3호선,명덕(2.28민주운동기념회관),2,국가철도공단,,,,35.857826850760546,128.59110945231205,카카오,명덕역 대구1호선
대구교통공사,3호선,범물,2,국가철도공단,,,,35.8182678027764,128.646534534337,카카오,용지역 대구3호선
대구교통공사,3호선,북구청,2,국가철도공단,,,,35.883744587012295,128.5814259287805,카카오,북구청역 대구3호선
대구교통공사,3호선,서문시장(동산병원),2,국가철도공단,,,,35.8696678378541,128.582245500572,카카오,서문시장역 대구3호선
대구교통공사,3호선,수성구민운동장,2,국가철도공단,,,,35.8524169408054,128.625129180117,카카오,수성구민운동장역 대구3호선
대구교통공사,3호선,수성못(TBC),2,국가철도공단,,,,35.8313560544497,128.623216677973,카카오,수성못역 대구3호선
대구교통공사,3호선,수성시장,2,국가철도공단,,,,35.8543238441176,128.616038217575,카카오,수성시장역 대구3호선
대구교통공사,3호선,어린이세상,2,국가철도공단,,,,35.84517079454568,128.62446775125383,카카오,어린이세상역 대구3호선
대구교통공사,3호선,용지,2,국가철도공단,,,,35.8182678027764,128.646534534337,카카오,용지역 대구3호선
대구교통공사,3호선,원대,2,국가철도공단,,,,35.883744587012295,128.5814259287805,카카오,북구청역 대구3호선
대구교통공사,3호선,지산,2,국가철도공단,,,,35.825153218139,128.631951304556,카카오,지산역 대구3호선
대구교통공사,3호선,청라언덕,2,국가철도공단,,,,35.864197913328,128.582380299872,카카오,청라언덕역 대구3호선
대구교통공사,3호선,칠곡경대병원,2,국가철도공단,,,,35.9583910233172,128.559895264986,카카오,칠곡경대병원역 대구3호선
대구교통공사,3호선,칠곡운암,2,국가철도공단,,,,35.9314624364377,128.554539499622,카카오,칠곡운암역 대구3호선
대구교통공사,3호선,태전,2,국가철도공단,,,,35.9257457718174,128.550345968157,카카오,구암역 대구3호선
대구교통공사,3호선,팔거(국립농관원.통계청),2,국가철도공단,,,,35.9440507618416,128.558336690689,카카오,팔거역 대구3호선
대구교통공사,3호선,팔달,2,국가철도공단,,,,35.8978386982277,128.546749099511,카카오,팔달역 대구3호선
대구교통공사,3호선,팔달시장,2,국가철도공단,,,,35.8888415481729,128.567880684049,카카오,팔달시장역 대구3호선
대구교통공사,3호선,학정,2,국가철도공단,,,,35.9515586052486,128.559202329079,카카오,학정역 대구3호선
대구교통공사,3호선,황금,2,국가철도공단,,,,35.8390783843098,128.623918523675,카카오,황금역 대구3호선
부산교통공사,2호선,가야,2,국가철도공단,,,,35.1609909786399,129.039564120691,카카오,가야화물역
부산교통공사,2호선,감전(사상구청),2,국가철도공단,,,,35.1553461063375,128.99147643385,카카오,감전역 부산2호선
부산교통공사,2호선,개금,2,국가철도공단,,,,35.1532421422541,129.020568202069,카카오,개금역 부산2호선
부산교통공사,2호선,경성대.부경대(동명대학교),2,국가철도공단,,,,35.1376003833537,129.100519243797,카카오,경성대.부경대역 부산2호선
부산교통공사,2호선,광안,2,국가철도공단,,,,35.157858583447,129.113145418291,카카오,광안역 부산2호선
부산교통공사,2호선,구남,2,국가철도공단,,,,35.1966903928098,128.994852323186,카카오,구남역 부산2호선
부산교통공사,2호선,구명,2,국가철도공단,,,,35.2028092156488,128.999556181232,카카오,구명역 부산2호선
부산교통공사,2호선,국제금융센터.부산은행,2,국가철도공단,,,,35.1459205441501,129.066743786541,카카오,국제금융센터.부산은행역 부산2호선
부산교통공사,2호선,금곡,2,국가철도공단,,,,35.2672407272281,129.016807358278,카카오,금곡역 부산2호선
부산교통공사,2호선,금련산,2,국가철도공단,,,,35.14969257761234,129.11096146101232,카카오,금련산역 부산2호선
부산교통공사,2호선,남양산(범어),4,국가철도공단,,,,35.3254476866423,129.019413640564,카카오,남양산역 부산2호선
부산교통공사,2호선,남천(KBS.수영구청),2,국가철도공단,,,,35.1420150673392,129.107838322896,카카오,남천역 부산2호선
부산교통공사,2호선,냉정,2,국가철도공단,,,,35.1512560458061,129.012118730836,카카오,냉정역 부산2호선
부산교통공사,2호선,대연(고려병원),2,국가철도공단,,,,35.1351251955716,129.092118524312,카카오,대연역 부산2호선
부산교통공사,2호선,덕천(부산과기대),2,국가철도공단,,,,35.210434749918534,129.00517512816737,카카오,덕천역 부산2호선
부산교통공사,2호선,덕포,2,국가철도공단,,,,35.173322543115,128.983801941146,카카오,덕포역 부산2호선
부산교통공사,2호선,동백,2,국가철도공단,,,,35.1613367503845,129.147990152182,카카오,동백역 부산2호선
부산교통공사,2호선,동원,2,국가철도공단,,,,35.2586448319904,129.012410550189,카카오,동원역 부산2호선
부산교통공사,2호선,동의대,2,국가철도공단,,,,35.1540609901883,129.032596868027,카카오,동의대역 부산2호선
부산교통공사,2호선,모덕,2,국가철도공단,,,,35.1804122918444,128.985603131583,카카오,모덕역 부산2호선
부산교통공사,2호선,모라,2,국가철도공단,,,,35.1895447446342,128.988569733613,카카오,모라역 부산2호선
부산교통공사,2호선,못골(남구청),2,국가철도공단,,,,35.1347250910939,129.084381118075,카카오,못골역 부산2호선
부산교통공사,2호선,문현,2,국가철도공단,,,,35.1390425736004,129.067394840249,카카오,문현역 부산2호선
부산교통공사,2호선,민락,2,국가철도공단,,,,35.1670631931086,129.122097073991,카카오,민락역 부산2호선
부산교통공사,2호선,벡스코(시립미술관),2,국가철도공단,,,,35.1688335422589,129.138867985335,카카오,벡스코역 부산2호선
부산교통공사,2호선,부산대양산캠퍼스,6,국가철도공단,,,,35.3168258388166,129.013992153753,카카오,부산대양산캠퍼스역 부산2호선
부산교통공사,2호선,부암(온종합병원),2,국가철도공단,,,,35.157364020045065,129.0501711324292,카카오,부암역 부산2호선
부산교통공사,2호선,사상(서부터미널),2,국가철도공단,,,,35.1626895550862,128.984408359544,카카오,사상역 부산2호선
부산교통공사,2호선,서면,2,국가철도공단,,,,35.157939062512,129.059300883545,카카오,서면역 부산1호선
부산교통공사,2호선,센텀시티(BEXCO.신세계),2,국가철도공단,,,,35.168948888080884,129.1317651180283,카카오,센텀시티역 부산2호선
부산교통공사,2호선,수영,6,국가철도공단,,,,35.165680361287,129.114809550972,카카오,수영역 부산2호선
부산교통공사,2호선,수정(방송통신대),2,국가철도공단,,,,35.2231832264448,129.009105154949,카카오,수정역 부산2호선
부산교통공사,2호선,양산(시청.동원과학기술대학교),4,국가철도공단,,,,35.3387498687181,129.026444387383,카카오,양산역 부산2호선
부산교통공사,2호선,율리,2,국가철도공단,,,,35.24625350303768,129.01286767118953,카카오,율리역 부산2호선
부산교통공사,2호선,장산(해운대백병원),2,국가철도공단,,,,35.1699558313015,129.177022545045,카카오,장산역 부산2호선
부산교통공사,2호선,전포,2,국가철도공단,,,,35.1530881426641,129.06538457863,카카오,전포역 부산2호선
부산교통공사,2호선,주례,2,국가철도공단,,,,35.1504864668448,129.002874383901,카카오,주례역 부산2호선
부산교통공사,2호선,중동,2,국가철도공단,,,,35.1666833502971,129.16876188899343,카카오,중동역 부산2호선
부산교통공사,2호선,증산,2,국가철도공단,,,,35.3082580738269,129.010288175541,카카오,증산역 부산2호선
부산교통공사,2호선,지게골,2,국가철도공단,,,,35.1355628667805,129.074424176843,카카오,지게골역 부산2호선
부산교통공사,2호선,해운대,2,국가철도공단,,,,35.1816430868534,129.177149896917,카카오,신해운대역
부산교통공사,2호선,호포,5,국가철도공단,,,,35.2808327093335,129.017518090893,카카오,호포역 부산2호선
부산교통공사,2호선,화명,2,국가철도공단,,,,35.23451172253,129.007640378399,카카오,화명역
부산교통공사,3호선,강서구청,4,국가철도공단,,,,35.2111798817286,128.981986450565,카카오,강서구청역 부산3호선
부산교통공사,3호선,거제(법원.검찰청),2,국가철도공단,,,,35.18848999628461,129.0740928144452,카카오,거제역 부산3호선
부산교통공사,3호선,구포,2,국가철도공단,,,,35.2054809460664,128.9971139605,카카오,구포역
부산교통공사,3호선,남산정(부산폴리텍대학),2,국가철도공단,,,,35.21332375652248,129.02375291133384,카카오,남산정역 부산3호선
부산교통공사,3호선,대저,2,국가철도공단,,,,35.2133137085415,128.960972949281,카카오,대저역 부산3호선
부산교통공사,3호선,덕천(부산과기대),2,국가철도공단,,,,35.210434749918534,129.00517512816737,카카오,덕천역 부산2호선
부산교통공사,3호선,만덕,2,국가철도공단,,,,35.2130037763101,129.036274850219,카카오,만덕역 부산3호선
부산교통공사,3호선,망미(병무청),2,국가철도공단,,,,35.171497899839316,129.10831503568375,카카오,망미역 부산3호선
부산교통공사,3호선,물만골,2,국가철도공단,,,,35.1767970911539,129.0857095864,카카오,물만골역 부산3호선
부산교통공사,3호선,미남,2,국가철도공단,,,,35.2054044586102,129.067995735318,카카오,미남역 부산3호선
부산교통공사,3호선,배산,2,국가철도공단,,,,35.1734942170739,129.09558177246,카카오,배산역 부산3호선
부산교통공사,3호선,사직,2,국가철도공단,,,,35.1986215514386,129.065193277832,카카오,사직역 부산3호선
부산교통공사,3호선,수영,2,국가철도공단,,,,35.165680361287,129.114809550972,카카오,수영역 부산2호선
부산교통공사,3호선,숙등(부민병원),2,국가철도공단,,,,35.2120778435626,129.013192843436,카카오,숙등역 부산3호선
부산교통공사,3호선,연산,2,국가철도공단,,,,35.1860379097119,129.081603364757,카카오,연산역 부산1호선
부산교통공사,3호선,종합운동장,2,국가철도공단,,,,35.1915543631385,129.06742941297,카카오,종합운동장역 부산3호선
부산교통공사,3호선,체육공원,4,국가철도공단,,,,35.2124735466918,128.969425373083,카카오,체육공원역 부산3호선
부산교통공사,4호선,고촌,2,국가철도공단,,,,35.2360135557695,129.160475584356,카카오,고촌역 부산4호선
부산교통공사,4호선,금사,2,국가철도공단,,,,35.2157859199559,129.1151206096,카카오,금사역 부산4호선
부산교통공사,4호선,낙민,2,국가철도공단,,,,35.1971960342806,129.09132502632,카카오,동래역 동해선
부산교통공사,4호선,동래,2,국가철도공단,,,,35.20561606540984,129.0784743842795,카카오,동래역 부산1호선
부산교통공사,4호선,명장,2,국가철도공단,,,,35.20540841852537,129.1018738053871,카카오,명장역 부산4호선
부산교통공사,4호선,미남,2,국가철도공단,,,,35.2054044586102,129.067995735318,카카오,미남역 부산3호선
부산교통공사,4호선,반여농산물시장,2,국가철도공단,,,,35.2177499579063,129.123995882239,카카오,반여농산물시장역 부산4호선
부산교통공사,4호선,서동,2,국가철도공단,,,,35.2131681497048,129.107524541959,카카오,서동역 부산4호선
부산교통공사,4호선,석대,2,국가철도공단,,,,35.2177499579063,129.123995882239,카카오,반여농산물시장역 부산4호선
부산교통공사,4호선,수안,2,국가철도공단,,,,35.2017370185204,129.083848486855,카카오,수안역 부산4호선
부산교통공사,4호선,안평(고촌주택단지),2,국가철도공단,,,,35.2373686145171,129.17176302749,카카오,안평역 부산4호선
부산교통공사,4호선,영산대(아랫반송),2,국가철도공단,,,,35.22559607721028,129.14611605582886,카카오,영산대역 부산4호선
부산교통공사,4호선,윗반송,2,국가철도공단,,,,35.2323946024307,129.15375363540113,카카오,윗반송역 부산4호선
부산교통공사,4호선,충렬사(안락),2,국가철도공단,,,,35.20028345958105,129.09788161135464,카카오,충렬사역 부산4호선
부산교통공사,1호선,괴정,2,국가철도공단,,,,35.0999358214704,128.992487217814,카카오,괴정역 부산1호선
